Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
230440060060111,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,321,1134,3.53,2.85,1027.89,1760743.8,1118.48,1814783.43,583.77,916548.1,947.8,1143435.94,NA
230440060060112,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,269,881,3.28,2.78,1248.68,2160522.77,1371,2204645.6,790.28,1326132.65,1164.93,1518734.07,NA
230440060060113,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,192,643,3.35,2.37,1581.38,9228432.23,1641.22,9480776.34,863.78,3841007.5,1253.15,5087736.77,NA
230440060060114,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,219,746,3.41,2.44,1232.04,1620444.24,1322.63,1619772.33,776.08,1227490.41,1213.08,1388933.79,NA
230440060060115,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,313,1065,3.4,2.13,995.5,898128.13,1085.68,881522.62,643.74,813182.22,1019.61,904900.08,NA
230440060060116,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,172,608,3.53,2.72,768.68,515085.53,893.33,487069.13,469.87,375905.36,789.62,379240.06,NA
230440060060117,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,332,1135,3.42,2.64,730.6,370167.62,772.48,358999.2,441.27,272209.88,661.22,262439.4,NA
230440060060118,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,393,1346,3.42,2.94,567.21,424783.65,716.77,429603.85,340.26,252294.92,636.57,283434.39,NA
230440060060119,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,313,1053,3.36,3,1107.47,1857305.48,1191.19,1898126.85,643.57,1223130.36,977.54,1531901.79,NA
230440060060120,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,235,777,3.31,2.67,1028.38,1269168.52,1098.5,1278723.26,628.72,827904.98,990.98,946221.27,NA
230440060060121,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,201,743,3.7,2.66,786.69,787775.31,888.34,799331.5,430.67,485982.75,740.11,606465.93,NA
230440060060122,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,182,656,3.6,2.96,1081,2191025.46,1178.1,2273932.44,635.57,1400733.92,1010.97,1849802.82,NA
230440060060123,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,245,870,3.55,3.39,1402.91,2939944.54,1468.85,2981455.58,756.32,1742257.41,1143.44,2192277.87,NA
230440060060124,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,266,972,3.65,3.51,1063.06,945247.71,1144.83,924257.26,651.96,1005236.46,1025.84,1198515.89,NA
230440060060125,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,398,1402,3.52,3.16,1320.22,12198126.41,1459.57,13285326.06,698.05,4940916.76,1161.12,7684809.37,NA
230440060060126,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,249,862,3.46,2.69,1130.99,2462388.92,1268.54,2587943.18,647.87,1210023.61,1016.94,1524661.87,NA
230440060060127,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,190,631,3.32,2.58,792.88,494475.07,875.85,473425.42,489.9,334521.44,740.92,319901.52,NA
230440060060128,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,215,765,3.56,2.13,881.2,1728052.62,1013.14,1853793.57,621.65,959531.55,909.43,1142416.63,NA
230440060060129,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,190,712,3.75,3.6,899.67,1032938.03,1048.69,1047848.34,583.06,792849.6,906.66,939852.83,NA
230440060060130,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,264,862,3.27,2.21,841.75,568930.16,874.89,562309.02,454.07,359172.86,737.38,374400.42,NA
230440060060131,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,310,1057,3.41,2.87,441.69,356461.06,728.32,379144.92,332.97,264410.81,669.66,306400.82,NA
230440060060132,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,1,284,1064,3.75,2.56,561.61,346920.21,693.46,336890.99,322.6,200449.52,598.74,206704.59,NA
230440060060133,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,191,607,3.18,2.01,803.72,551874.1,834.29,547335.12,489.4,364654.27,723.1,369813.95,NA
230440060060134,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,260,995,3.83,3.12,424.6,136716.53,590.35,91997.05,262.89,104722.13,529.01,69866.03,NA
230440060060135,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,355,1239,3.49,2.87,709.18,888607.06,774.64,920018.67,443.84,466670.99,693.42,556157.68,NA
230440060060136,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,225,778,3.46,2.24,799.19,788684.78,877.16,797280.2,474.83,494158.51,729.05,573572.65,NA
230440060060137,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,182,652,3.58,3.43,934.75,2173039.87,1056.67,2328613.08,550.97,1034145.57,904.49,1378918.87,NA
230440060060138,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,280,1001,3.58,2.81,1055.86,1381609.15,1150.35,1396612.64,570.22,770637.22,933.36,922754.9,NA
230440060060139,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,211,754,3.57,3.37,836.07,586226.71,914.04,569541.78,525.61,463593.18,804.16,485328.56,NA
230440060060140,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,190,641,3.37,2.64,902.68,659846.94,991.38,636615.03,543.21,446807.36,814.82,448907.43,NA
230440060060141,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,222,809,3.64,4.58,741.28,764446.54,843.92,783773.48,480.31,1065860.03,681.02,1375216.34,NA
230440060060142,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,181,640,3.54,2.65,1016.05,1194814.99,1094.67,1201242.84,533.85,664013.96,905.44,790134.95,NA
230440060060143,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,159,618,3.89,4.34,686.5,1333483.18,1070.14,1671437.07,427.67,652035.08,849.05,937757.62,NA
230440060060144,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,313,1000,3.19,2.34,668.8,356822.87,761.21,335704.23,426.32,317814.44,676.87,335035.76,NA
230440060060145,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,162,560,3.46,2.76,800.36,501718.08,864.39,486407.96,509.27,360316.68,746.21,351120.31,NA
230440060060146,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,221,815,3.69,3.26,822.79,1275682.52,1027.32,1383286.27,517.38,762031.76,892.98,980363.13,NA
230440060060147,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,248,837,3.38,2.37,691.46,389770.03,801.31,363543.35,420.55,280701.75,717.24,265896.6,NA
230440060060148,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,244,887,3.64,3.03,691.15,616993.02,947.42,602894,420.9,566527.54,840.73,779188.86,NA
230440060060149,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,332,1182,3.56,2.82,521.23,202526.41,590.61,188459.85,331.51,152704.18,523.16,140700.47,NA
230440060060150,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,299,1019,3.41,2.41,820.01,561070.3,911.46,540211.7,471.54,366479.83,746.39,374962.2,NA
230440060060151,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,239,883,3.69,3.12,659.2,477658.19,703.34,478601.19,412.69,341270.4,643.18,383713.08,NA
230440060060152,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,246,828,3.37,2.44,412.62,193476,638.39,154967.43,287.59,130545.54,573.54,96244.32,NA
230440060060199,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400041,Autran Nunes,1,1,313,1134,3.62,3.04,446.61,236751.19,556.92,233781.36,361.73,174236.83,542.59,163202.69,NA
230440060060200,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400041,Autran Nunes,1,1,177,628,3.55,3.59,597.94,250609.08,637.56,241901.59,394.89,251364.41,589,260619.62,NA
230440060060201,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400041,Autran Nunes,1,1,220,852,3.87,3.21,578.2,108614.79,605.73,97054.01,352.99,117565.35,527.12,83698.69,NA
230440060060202,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400041,Autran Nunes,1,1,127,530,4.17,5.14,659.87,670529.26,813.62,701975.87,382.27,349640.09,689.99,419056.6,NA
230440060060203,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400040,Antônio Bezerra,1,0,182,669,3.68,3.35,1047.32,1559687.6,1095.48,1578756.64,561.43,740714.99,849.96,876489.96,NA
230440060060204,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400040,Antônio Bezerra,1,0,193,647,3.35,2.89,822.4,590643.47,944.78,562747.9,524.71,450250.58,811.73,463596.7,NA
230440060060205,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400040,Antônio Bezerra,1,0,235,765,3.26,2.59,751.89,1000728.47,992.66,1082639.66,647.1,1316641.28,1007.09,1687390.85,NA
230440060060206,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400040,Antônio Bezerra,1,0,252,837,3.32,2.44,985.35,1127913.3,1047.71,1133986.93,553.39,613214.37,836.91,690266.37,NA
230440060060207,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,256,830,3.24,2.73,1183.43,2406854.08,1236.56,2449387.49,647.35,1139044.74,950.75,1384936.68,NA
230440060060208,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,211,729,3.45,2.27,760.96,621392.21,912.29,606827.06,555.58,536207.86,850.26,570143.57,NA
230440060060209,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,201,702,3.49,2.85,863.18,1197200.74,889.74,1210474.87,503.31,746191.13,726.16,915183.57,NA
230440060060210,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,201,705,3.51,2.33,1041.21,2540956.95,1316.25,2852091.21,666.04,1270865.03,1081.66,1615250.79,NA
230440060060211,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,135,495,3.67,3.19,566.69,204678.8,665.24,174449.45,364.21,193230.57,622.87,169255.49,NA
230440060060212,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,282,1016,3.6,3.45,1094.94,2455406.17,1390.86,2708573.03,705.92,1725731.41,1157.29,2307886.58,NA
230440060060213,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,232,869,3.75,2.74,679.34,576995.98,856.57,575708.86,397.67,393894.68,756.1,478126.44,NA
230440060060214,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,244,838,3.43,2.47,741.02,423915.66,814.46,406035.05,470.25,272735.04,693.1,247474.46,NA
230440060060215,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,305,1145,3.75,3.09,717.4,1217331.47,885.86,1354507.77,399.36,520844.12,701.54,703280.19,NA
230440060060216,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400048,Quintino Cunha,1,0,214,722,3.37,2.38,497.81,565162.91,598.49,619513.68,294.28,268080.77,517.14,356108.07,NA
230440060060217,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400047,Padre Andrade (Cachoeirinha),1,0,226,739,3.27,2.69,866.57,755379.62,932.59,751339.67,445.93,429049.08,750.66,493645.88,NA
230440060060218,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400043,Dom Lustosa,1,0,220,808,3.67,3.78,669.66,1118155.81,732.96,1177751.43,409.25,522703.62,686.52,686898.46,NA
230440060060219,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400043,Dom Lustosa,1,0,328,1136,3.46,3.02,800.94,627132.13,852.94,623482.48,466.04,416396.93,751.06,457062.94,NA
230440060060220,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400043,Dom Lustosa,1,0,223,619,2.78,1.4,1259.71,1489504.29,1470.76,1428329.79,970.41,1371735.07,1375.8,1387081.67,NA
230440060060221,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400043,Dom Lustosa,1,0,283,970,3.43,3.7,1077.9,1309503.97,1142.5,1314195.7,646.35,777155.32,939.45,854350.02,NA
230440060060222,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,227,792,3.49,2.85,1120.42,1834416.06,1172.06,1858546.54,683.54,936443.64,923.78,1043845.83,NA
230440060060223,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,197,684,3.47,2.6,530.4,336835.58,678.5,330359.86,442.47,378360.37,730.56,414342.78,NA
230440060060224,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,184,583,3.17,2.4,773.35,686192.16,918.05,681713.91,501.91,487540.71,802.42,538472.51,NA
230440060060225,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,227,678,2.99,2.21,818.72,578124.75,915.52,557756.85,564.89,514048.32,834.63,534427.08,NA
230440060060226,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400045,Henrique Jorge,1,0,197,625,3.17,2.65,1078.55,1277571.31,1154.76,1279852.07,588.25,775674.55,957.44,909423.39,NA
230440060060227,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,214,755,3.53,3.01,772.79,506169.3,839.48,493803.54,463.05,351875.76,743.37,356523.91,NA
230440060060228,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,168,571,3.4,3.02,966.24,804442.1,1020.94,794073.17,547.55,489798.46,819.66,510232.19,NA
230440060060229,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,201,685,3.41,2.66,801.67,707628.06,875.74,708145.76,478.73,439346.67,727.91,486770.66,NA
230440060060230,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,174,602,3.46,2.39,601.21,496822.24,836.89,494322.68,449.22,354039.54,776.99,357697.32,NA
230440060060231,2,Região Nordeste,23,Ceará,2303,Metropolitana de Fortaleza,23016,Fortaleza,07,RM Fortaleza,2304400,FORTALEZA,230440060,ANTÔNIO BEZERRA,23044006006,ANTÔNIO BEZERRA,2304400046,João XXIII,1,0,208,705,3.39,2.11,980.13,1058059.45,1072.98,1058668.56,554.94,583111.74,865.7,640769.98,NA
